"type","durationMinutes","startTime","endTime","startNum","endNum","eventpH"
"Sub-Optimal",120.000000005723,"2022-07-22 02:00:00","2022-07-22 04:00:00",52.58927,52.5895,7.74111111111111
"Sub-Optimal",645.000000001818,"2022-07-22 08:00:00","2022-07-22 18:45:00",52.58995,52.59118,7.68522727272727
"Sub-Optimal",285.000000003322,"2022-07-22 22:15:00","2022-07-23 03:00:00",52.59158,52.59212,7.6945
"Sub-Optimal",1020.0000000001,"2022-07-23 13:00:00","2022-07-24 06:00:00",52.59326,52.59521,7.61173913043478
"Sub-Optimal",1124.99999999857,"2022-07-24 12:30:00","2022-07-25 07:15:00",52.59595,52.59809,7.55184210526316
"Sub-Optimal",2505.00000000089,"2022-07-25 11:30:00","2022-07-27 05:15:00",52.59857,52.60334,7.60886904761905
"Sub-Optimal",314.999999999151,"2022-07-27 10:30:00","2022-07-27 15:45:00",52.60394,52.60454,7.66545454545455
"Sub-Optimal",164.999999997599,"2022-07-28 12:45:00","2022-07-28 15:30:00",52.60693,52.60725,7.7275
"Sub-Optimal",210.000000004413,"2022-07-29 17:00:00","2022-07-29 20:30:00",52.61016,52.61056,7.69866666666667
"Sub-Optimal",990.000000000532,"2022-07-30 05:00:00","2022-07-30 21:30:00",52.61153,52.61341,7.68606060606061
"Sub-Optimal",839.999999995246,"2022-07-31 05:30:00","2022-07-31 19:30:00",52.61433,52.61592,7.67357142857143
"Sub-Optimal",450.000000000921,"2022-08-01 10:45:00","2022-08-01 18:15:00",52.61767,52.61852,7.64379310344828
"Sub-Optimal",164.999999997599,"2022-08-02 15:00:00","2022-08-02 17:45:00",52.62089,52.6212,7.69166666666667
"Sub-Optimal",495.000000000266,"2022-08-18 09:45:00","2022-08-18 18:00:00",52.66413,52.66507,7.725
"Sub-Optimal",119.999999998254,"2022-08-18 19:45:00","2022-08-18 21:45:00",52.66527,52.6655,7.74
"Sub-Optimal",285.000000003322,"2022-08-24 02:15:00","2022-08-24 07:00:00",52.67971,52.68025,7.734
"Sub-Optimal",135.00000000177,"2022-08-24 11:15:00","2022-08-24 13:30:00",52.68074,52.68099,7.734
"Sub-Optimal",344.999999998714,"2022-08-24 15:00:00","2022-08-24 20:45:00",52.68116,52.68182,7.65916666666667
"Sub-Optimal",1154.99999999813,"2022-08-25 01:45:00","2022-08-25 21:00:00",52.68239,52.68459,7.65467532467532
"Sub-Optimal",1154.99999999813,"2022-08-26 02:15:00","2022-08-26 21:30:00",52.68519,52.68739,7.63666666666667
"Sub-Optimal",1139.99999999835,"2022-08-27 02:45:00","2022-08-27 21:45:00",52.68799,52.69015,7.64891891891892
"Sub-Optimal",299.999999999369,"2022-08-28 03:15:00","2022-08-28 08:15:00",52.69078,52.69135,7.67238095238095
"Sub-Optimal",630.000000002036,"2022-08-28 11:45:00","2022-08-28 22:15:00",52.69175,52.69295,7.61487179487179
"Sub-Optimal",1260.00000000034,"2022-08-29 03:30:00","2022-08-30 00:30:00",52.69355,52.69595,7.57785714285714
"Sub-Optimal",1334.99999999925,"2022-08-30 02:30:00","2022-08-31 00:45:00",52.69618,52.69872,7.57055555555556
"Sub-Optimal",1050.00000000339,"2022-08-31 02:45:00","2022-08-31 20:15:00",52.69894,52.70094,7.62957746478873
"Sub-Optimal",180.000000001115,"2022-09-01 03:45:00","2022-09-01 06:45:00",52.7018,52.70214,7.68769230769231
"Sub-Optimal",420.000000001357,"2022-09-01 12:00:00","2022-09-01 19:00:00",52.70274,52.70354,7.69137931034483
"Sub-Optimal",449.999999997186,"2022-09-06 13:30:00","2022-09-06 21:00:00",52.71661,52.71747,7.68225806451613
"Sub-Optimal",495.000000000266,"2022-09-06 23:30:00","2022-09-07 07:45:00",52.71775,52.71869,7.67
"Sub-Optimal",450.000000000921,"2022-09-07 13:45:00","2022-09-07 21:15:00",52.71938,52.72023,7.60709677419355
"Sub-Optimal",1304.99999999968,"2022-09-08 00:15:00","2022-09-08 22:00:00",52.72058,52.72306,7.63241379310345
"Sub-Optimal",1304.99999999968,"2022-09-09 01:15:00","2022-09-09 23:00:00",52.72343,52.72591,7.56704545454545
"Sub-Optimal",4214.99999999842,"2022-09-10 01:45:00","2022-09-13",52.72623,52.73425,7.54124113475177
"Sub-Optimal",1290.00000000364,"2022-09-13 02:45:00","2022-09-14 00:15:00",52.73456,52.73701,7.60103448275862
"Sub-Optimal",1199.99999999748,"2022-09-14 03:15:00","2022-09-14 23:15:00",52.73736,52.73964,7.63827160493827
"Sub-Optimal",794.999999999635,"2022-09-15 04:00:00","2022-09-15 17:15:00",52.74018,52.7417,7.66814814814815
"Sub-Optimal",13304.9999999969,"2022-10-28 02:15:00","2022-11-06 08:00:00",52.85779,52.88311,7.63031567080045
"Sub-Optimal",33720.0000000023,"2022-11-06 09:45:00","2022-11-29 19:45:00",52.8833,52.94746,7.63703654188948
"Sub-Optimal",59.9999999953923,"2022-12-14 06:15:00","2022-12-14 07:15:00",52.98701,52.98713,7.728
"Sub-Optimal",75.0000000026432,"2022-12-28 06:30:00","2022-12-28 07:45:00",53.0254,53.02554,7.72166666666667
"Sub-Optimal",330.000000002667,"2022-12-29 03:45:00","2022-12-29 09:15:00",53.02783,53.02845,7.50130434782609
"Sub-Optimal",270.00000000354,"2022-12-30 05:30:00","2022-12-30 10:00:00",53.03076,53.03128,7.60894736842105
"Sub-Optimal",300.000000003104,"2022-12-31 05:45:00","2022-12-31 10:45:00",53.03353,53.0341,7.63047619047619
"Sub-Optimal",285.000000003322,"2022-12-31 20:15:00","2023-01-01 01:00:00",53.03519,53.03573,7.646
"Sub-Optimal",210.000000004413,"2023-01-01 07:15:00","2023-01-01 10:45:00",53.03644,53.03684,7.65133333333333
"Sub-Optimal",330.000000002667,"2023-01-01 20:45:00","2023-01-02 02:15:00",53.03799,53.03861,7.58695652173913
"Sub-Optimal",74.999999995174,"2023-01-04 01:45:00","2023-01-04 03:00:00",53.04404,53.04418,7.72333333333333
"Sub-Optimal",225.00000000046,"2023-01-17 22:00:00","2023-01-18 01:45:00",53.08196,53.08239,7.65375
"Sub-Optimal",89.9999999986903,"2023-05-24 20:00:00","2023-05-24 21:30:00",53.42968,53.42985,7.73142857142857
"Sub-Optimal",60.0000000028615,"2023-05-25 09:00:00","2023-05-25 10:00:00",53.43116,53.43128,7.746
"Sub-Optimal",194.999999997162,"2023-05-25 11:30:00","2023-05-25 14:45:00",53.43145,53.43182,7.72571428571429
"Sub-Optimal",330.000000002667,"2023-05-25 18:45:00","2023-05-26 00:15:00",53.43228,53.43291,7.72130434782609
"Sub-Optimal",435.000000004874,"2023-05-26 08:00:00","2023-05-26 15:15:00",53.43379,53.43462,7.703
"Sub-Optimal",599.999999998738,"2023-05-26 21:45:00","2023-05-27 07:45:00",53.43536,53.4365,7.73634146341463
"Sub-Optimal",375.000000002012,"2023-05-27 09:45:00","2023-05-27 16:00:00",53.43673,53.43744,7.72384615384615
"Sub-Optimal",74.9999999989086,"2023-05-27 22:30:00","2023-05-27 23:45:00",53.43818,53.43833,7.72833333333333
"Sub-Optimal",165.000000005068,"2023-05-28 13:15:00","2023-05-28 16:00:00",53.43987,53.44018,7.7225
"Sub-Optimal",449.999999997186,"2023-05-28 23:30:00","2023-05-29 07:00:00",53.44104,53.44189,7.72258064516129
"Sub-Optimal",269.999999999806,"2023-05-29 12:30:00","2023-05-29 17:00:00",53.44252,53.44304,7.71263157894737
"Sub-Optimal",435.000000004874,"2023-05-29 23:45:00","2023-05-30 07:00:00",53.44381,53.44463,7.68966666666667
"Sub-Optimal",284.999999999587,"2023-05-30 13:15:00","2023-05-30 18:00:00",53.44535,53.44589,7.6715
"Sub-Optimal",434.999999997405,"2023-05-31","2023-05-31 07:15:00",53.44658,53.4474,7.70233333333333
"Sub-Optimal",449.999999997186,"2023-05-31 11:30:00","2023-05-31 19:00:00",53.44789,53.44874,7.72225806451613
"Sub-Optimal",480.000000000484,"2023-06-01 00:45:00","2023-06-01 08:45:00",53.4494,53.45031,7.73272727272727
"Sub-Optimal",120.000000005723,"2023-06-01 14:45:00","2023-06-01 16:45:00",53.451,53.45123,7.74
"Sub-Optimal",104.999999994737,"2023-06-02 15:15:00","2023-06-02 17:00:00",53.4538,53.454,7.74125
"Sub-Optimal",149.999999994083,"2023-06-05 07:00:00","2023-06-05 09:30:00",53.46107,53.46136,7.73181818181818
"Sub-Optimal",239.999999996508,"2023-06-05 17:30:00","2023-06-05 21:30:00",53.46227,53.46273,7.71941176470588
"Sub-Optimal",4005.00000000147,"2023-06-06 01:00:00","2023-06-08 19:45:00",53.46313,53.47075,7.66723880597015
"Sub-Optimal",134.999999998035,"2023-06-09 17:30:00","2023-06-09 19:45:00",53.47323,53.47349,7.723
"Sub-Optimal",314.999999999151,"2023-06-12 12:00:00","2023-06-12 17:15:00",53.48082,53.48142,7.69
"Sub-Optimal",1094.99999999527,"2023-06-12 23:30:00","2023-06-13 17:45:00",53.48213,53.48422,7.69216216216216
"Sub-Optimal",269.999999999806,"2023-06-14 09:15:00","2023-06-14 13:45:00",53.48599,53.4865,7.72052631578947
"Sub-Optimal",420.000000001357,"2023-06-15 09:00:00","2023-06-15 16:00:00",53.4887,53.4895,7.73206896551724
"Sub-Optimal",555.000000003128,"2023-06-16 10:15:00","2023-06-16 19:30:00",53.49158,53.49264,7.72605263157895
"Sub-Optimal",1139.99999999461,"2023-06-17 01:00:00","2023-06-17 20:00:00",53.49326,53.49543,7.68381578947368
"Sub-Optimal",990.000000000532,"2023-06-18 01:15:00","2023-06-18 17:45:00",53.49603,53.49792,7.68238805970149
"Sub-Optimal",254.999999996289,"2023-06-19 13:00:00","2023-06-19 17:15:00",53.50011,53.5006,7.70833333333333
"Sub-Optimal",134.999999998035,"2023-06-23 09:45:00","2023-06-23 12:00:00",53.5107,53.51096,7.713
"Sub-Optimal",1215.00000000099,"2023-06-23 20:15:00","2023-06-24 16:30:00",53.5119,53.51421,7.67560975609756
"Sub-Optimal",105.000000002207,"2023-06-24 19:30:00","2023-06-24 21:15:00",53.51455,53.51475,7.73375
"Sub-Optimal",569.99999999544,"2023-06-25 07:30:00","2023-06-25 17:00:00",53.51592,53.51701,7.6874358974359
"Sub-Optimal",525.000000003564,"2023-06-25 20:00:00","2023-06-26 04:45:00",53.51735,53.51835,7.69857142857143
"Sub-Optimal",554.999999995658,"2023-06-26 07:00:00","2023-06-26 16:15:00",53.51861,53.51966,7.67342105263158
"Sub-Optimal",1229.9999999933,"2023-06-26 19:45:00","2023-06-27 16:15:00",53.52006,53.5224,7.66361445783133
"Sub-Optimal",1169.99999999791,"2023-06-27 22:15:00","2023-06-28 17:45:00",53.52309,53.52531,7.64886075949367
"Sub-Optimal",660.0000000016,"2023-06-28 22:45:00","2023-06-29 09:45:00",53.52588,53.52714,7.65644444444444
"Sub-Optimal",360.000000002231,"2023-06-29 12:45:00","2023-06-29 18:45:00",53.52748,53.52817,7.6672
"Sub-Optimal",630.000000002036,"2023-06-29 23:45:00","2023-06-30 10:15:00",53.52874,53.52994,7.6753488372093
"Sub-Optimal",405.000000001576,"2023-06-30 13:00:00","2023-06-30 19:45:00",53.53025,53.53102,7.665
"Sub-Optimal",689.999999997428,"2023-06-30 23:30:00","2023-07-01 11:00:00",53.53145,53.53276,7.66340425531915
"Sub-Optimal",375.000000002012,"2023-07-01 14:15:00","2023-07-01 20:30:00",53.53313,53.53385,7.67115384615385
"Sub-Optimal",704.99999999721,"2023-07-02 00:15:00","2023-07-02 12:00:00",53.53428,53.53562,7.65375
"Sub-Optimal",314.999999999151,"2023-07-02 15:00:00","2023-07-02 20:15:00",53.53596,53.53656,7.69545454545455
"Sub-Optimal",690.000000001163,"2023-07-03 01:15:00","2023-07-03 12:45:00",53.53713,53.53844,7.68021276595745
"Sub-Optimal",315.000000002885,"2023-07-03 15:45:00","2023-07-03 21:00:00",53.53878,53.53938,7.70181818181818
"Sub-Optimal",720.000000000726,"2023-07-04 01:45:00","2023-07-04 13:45:00",53.53993,53.5413,7.65510204081633
"Sub-Optimal",375.000000002012,"2023-07-04 16:15:00","2023-07-04 22:30:00",53.54158,53.54229,7.67615384615385
"Sub-Optimal",735.000000004243,"2023-07-05 02:15:00","2023-07-05 14:30:00",53.54272,53.54412,7.6392
"Sub-Optimal",450.000000000921,"2023-07-05 17:00:00","2023-07-06 00:30:00",53.54441,53.54526,7.67548387096774
"Sub-Optimal",780.000000003588,"2023-07-06 03:00:00","2023-07-06 16:00:00",53.54555,53.54703,7.63943396226415
"Sub-Optimal",450.000000000921,"2023-07-06 17:30:00","2023-07-07 01:00:00",53.5472,53.54806,7.67064516129032
"Sub-Optimal",1334.99999999925,"2023-07-07 03:15:00","2023-07-08 01:30:00",53.54832,53.55086,7.661
"Sub-Optimal",1199.99999999748,"2023-07-08 04:30:00","2023-07-09 00:30:00",53.5512,53.55348,7.67308641975309
"Sub-Optimal",645.000000001818,"2023-07-09 06:30:00","2023-07-09 17:15:00",53.55417,53.55539,7.71
"Sub-Optimal",59.9999999991269,"2023-07-09 19:45:00","2023-07-09 20:45:00",53.55568,53.55579,7.72
"Sub-Optimal",344.99999999498,"2023-07-16 03:45:00","2023-07-16 09:30:00",53.57303,53.57369,7.7025
"Sub-Optimal",314.999999999151,"2023-07-16 16:00:00","2023-07-16 21:15:00",53.57443,53.57503,7.72636363636364
"Sub-Optimal",659.999999997865,"2023-07-17 01:45:00","2023-07-17 12:45:00",53.57554,53.5768,7.66466666666667
"Sub-Optimal",255.000000003758,"2023-07-17 16:15:00","2023-07-17 20:30:00",53.5772,53.57768,7.715
"Sub-Optimal",615.000000005989,"2023-07-18 03:30:00","2023-07-18 13:45:00",53.57848,53.57965,7.69357142857143
"Sub-Optimal",345.000000006183,"2023-07-18 16:15:00","2023-07-18 22:00:00",53.57994,53.58059,7.70333333333333
"Sub-Optimal",674.999999997647,"2023-07-19 03:15:00","2023-07-19 14:30:00",53.58119,53.58248,7.63869565217391
"Sub-Optimal",450.000000000921,"2023-07-19 16:30:00","2023-07-20",53.58271,53.58356,7.65258064516129
"Sub-Optimal",1245.00000000056,"2023-07-20 03:15:00","2023-07-21",53.58393,53.5863,7.63345238095238
"Sub-Optimal",1124.99999999857,"2023-07-21 03:45:00","2023-07-21 22:30:00",53.58673,53.58887,7.65118421052632
"Sub-Optimal",569.999999999175,"2023-07-22 06:15:00","2023-07-22 15:45:00",53.58975,53.59084,7.65769230769231
"Sub-Optimal",210.000000004413,"2023-07-22 17:45:00","2023-07-22 21:15:00",53.59107,53.59147,7.712
"Sub-Optimal",450.000000000921,"2023-07-23 08:00:00","2023-07-23 15:30:00",53.59269,53.59355,7.68
"Sub-Optimal",240.000000000242,"2023-07-24 10:15:00","2023-07-24 14:15:00",53.59569,53.59615,7.72411764705882
"Sub-Optimal",89.9999999986903,"2023-07-31 09:30:00","2023-07-31 11:00:00",53.61478,53.61495,7.69857142857143
"Sub-Optimal",884.999999998325,"2023-08-02 03:45:00","2023-08-02 18:30:00",53.61961,53.62129,7.69166666666667
"Sub-Optimal",180.000000001115,"2023-08-03 13:15:00","2023-08-03 16:15:00",53.62343,53.62377,7.72692307692308
"Sub-Optimal",330.000000002667,"2023-08-04 12:00:00","2023-08-04 17:30:00",53.62603,53.62666,7.71739130434783
"Sub-Optimal",584.999999998956,"2023-08-05 09:45:00","2023-08-05 19:30:00",53.62851,53.62962,7.697
"Sub-Optimal",794.999999999635,"2023-08-06 07:30:00","2023-08-06 20:45:00",53.63099,53.63251,7.67648148148148
"Sub-Optimal",105.000000002207,"2023-08-07 06:45:00","2023-08-07 08:30:00",53.63365,53.63385,7.735
"Sub-Optimal",569.999999999175,"2023-08-07 10:45:00","2023-08-07 20:15:00",53.6341,53.63519,7.71923076923077
"Sub-Optimal",239.999999996508,"2023-08-13 16:00:00","2023-08-13 20:00:00",53.65114,53.6516,7.71882352941176
"Sub-Optimal",1200.00000000495,"2023-08-14 01:15:00","2023-08-14 21:15:00",53.6522,53.65448,7.66
"Sub-Optimal",1199.99999999748,"2023-08-15 01:00:00","2023-08-15 21:00:00",53.65491,53.65719,7.63925925925926
"Sub-Optimal",915.000000001623,"2023-08-16 03:30:00","2023-08-16 18:45:00",53.65793,53.65967,7.66274193548387
"Sub-Optimal",690.000000001163,"2023-08-17 08:00:00","2023-08-17 19:30:00",53.66119,53.6625,7.68531914893617
"Sub-Optimal",480.000000000484,"2023-08-18 09:30:00","2023-08-18 17:30:00",53.6641,53.66501,7.67757575757576
"Sub-Optimal",899.999999998107,"2023-08-19 07:00:00","2023-08-19 22:00:00",53.66655,53.66826,7.70918032786885
"Sub-Optimal",1065.00000000318,"2023-08-20 06:30:00","2023-08-21 00:15:00",53.66924,53.67126,7.63791666666667
"Sub-Optimal",1110.00000000252,"2023-08-21 06:30:00","2023-08-22 01:00:00",53.67197,53.67409,7.67373333333333
"Sub-Optimal",1125.0000000023,"2023-08-22 07:00:00","2023-08-23 01:45:00",53.67477,53.67691,7.62657894736842
"Sub-Optimal",510.000000003782,"2023-08-23 08:00:00","2023-08-23 16:30:00",53.67763,53.6786,7.60485714285714
"Sub-Optimal",495.000000000266,"2023-08-23 18:15:00","2023-08-24 02:30:00",53.6788,53.67974,7.68088235294118
"Sub-Optimal",1169.99999999791,"2023-08-24 09:00:00","2023-08-25 04:30:00",53.68048,53.68271,7.66493670886076
"Sub-Optimal",690.000000001163,"2023-08-25 08:15:00","2023-08-25 19:45:00",53.68313,53.68445,7.62723404255319
"Sub-Optimal",524.999999996095,"2023-08-25 21:15:00","2023-08-26 06:00:00",53.68462,53.68562,7.66972222222222
"Sub-Optimal",225.00000000046,"2023-08-26 08:45:00","2023-08-26 12:30:00",53.68593,53.68636,7.675625
"Sub-Optimal",135.00000000177,"2023-08-27 10:15:00","2023-08-27 12:30:00",53.68884,53.6891,7.679
"Sub-Optimal",74.9999999989086,"2023-08-28 12:00:00","2023-08-28 13:15:00",53.69178,53.69192,7.73666666666667
"Sub-Optimal",89.9999999986903,"2023-09-10 05:45:00","2023-09-10 07:15:00",53.72668,53.72686,7.71428571428571
"Sub-Optimal",524.999999999829,"2023-09-15 05:15:00","2023-09-15 14:00:00",53.74033,53.74132,7.68861111111111
"Sub-Optimal",164.999999997599,"2023-09-15 16:30:00","2023-09-15 19:15:00",53.74161,53.74192,7.71583333333333
"Sub-Optimal",765.000000000072,"2023-09-16 08:30:00","2023-09-16 21:15:00",53.74344,53.74489,7.69557692307692
"Sub-Optimal",884.999999998325,"2023-09-17 05:30:00","2023-09-17 20:15:00",53.74583,53.74752,7.67133333333333
"Sub-Optimal",765.000000000072,"2023-09-18 07:00:00","2023-09-18 19:45:00",53.74874,53.7502,7.68807692307692
"Sub-Optimal",734.999999996774,"2023-09-19 10:00:00","2023-09-19 22:15:00",53.75183,53.75322,7.7096
"Sub-Optimal",929.999999997671,"2023-09-20 07:45:00","2023-09-20 23:15:00",53.75431,53.75608,7.69507936507936
"Sub-Optimal",779.999999999853,"2023-09-21 09:45:00","2023-09-21 22:45:00",53.75728,53.75876,7.71169811320755
"Sub-Optimal",779.999999996119,"2023-09-22 10:00:00","2023-09-22 23:00:00",53.76005,53.76153,7.70924528301887
"Sub-Optimal",119.999999998254,"2023-09-23 02:15:00","2023-09-23 04:15:00",53.7619,53.76213,7.74111111111111
"Sub-Optimal",120.000000001988,"2023-09-23 07:15:00","2023-09-23 09:15:00",53.76247,53.7627,7.73666666666667
"Sub-Optimal",359.999999998496,"2023-09-23 11:00:00","2023-09-23 17:00:00",53.7629,53.76358,7.724
"Sub-Optimal",434.999999997405,"2023-09-24 04:45:00","2023-09-24 12:00:00",53.76493,53.76575,7.70666666666667
"Sub-Optimal",119.999999998254,"2023-09-25 10:00:00","2023-09-25 12:00:00",53.76826,53.76849,7.72
"Sub-Optimal",74.999999995174,"2023-11-07 09:45:00","2023-11-07 11:00:00",53.88604,53.88619,7.73
"Sub-Optimal",179.999999997381,"2023-11-08 09:30:00","2023-11-08 12:30:00",53.88876,53.8891,7.73692307692308
"Sub-Optimal",74.9999999989086,"2023-12-04 07:45:00","2023-12-04 09:00:00",53.95979,53.95993,7.725
"Sub-Optimal",389.999999998059,"2023-12-05 04:00:00","2023-12-05 10:30:00",53.9621,53.96284,7.59888888888889
"Sub-Optimal",359.999999998496,"2023-12-06 05:30:00","2023-12-06 11:30:00",53.96501,53.9657,7.6328
"Sub-Optimal",359.999999998496,"2023-12-06 19:15:00","2023-12-07 01:15:00",53.96658,53.96727,7.5296
"Sub-Optimal",450.000000000921,"2023-12-07 05:00:00","2023-12-07 12:30:00",53.96769,53.96855,7.24838709677419
"Sub-Optimal",434.999999997405,"2023-12-07 19:00:00","2023-12-08 02:15:00",53.96929,53.97012,7.204
"Sub-Optimal",329.999999998932,"2023-12-08 07:15:00","2023-12-08 12:45:00",53.97069,53.97132,7.25391304347826
"Sub-Optimal",359.999999998496,"2023-12-08 20:30:00","2023-12-09 02:30:00",53.9722,53.97289,7.3264
"Sub-Optimal",164.999999997599,"2023-12-09 09:15:00","2023-12-09 12:00:00",53.97366,53.97397,7.57916666666667
"Sub-Optimal",284.999999999587,"2023-12-09 22:15:00","2023-12-10 03:00:00",53.97514,53.97568,7.5435
"Sub-Optimal",135.00000000177,"2023-12-11 00:45:00","2023-12-11 03:00:00",53.97817,53.97842,7.689
"Sub-Optimal",239.999999996508,"2023-12-12 00:15:00","2023-12-12 04:15:00",53.98085,53.98131,7.61294117647059
"Sub-Optimal",104.999999998472,"2023-12-13 02:45:00","2023-12-13 04:30:00",53.98388,53.98408,7.69875
"Sub-Optimal",180.000000001115,"2024-01-11 01:45:00","2024-01-11 04:45:00",54.06321,54.06356,7.66923076923077
"Sub-Optimal",164.999999997599,"2024-01-12 02:15:00","2024-01-12 05:00:00",54.06601,54.06632,7.61916666666667
"Sub-Optimal",180.000000001115,"2024-01-13 03:00:00","2024-01-13 06:00:00",54.06884,54.06918,7.63538461538462
"Sub-Optimal",119.999999998254,"2024-01-18 21:00:00","2024-01-18 23:00:00",54.08459,54.08482,7.72777777777778
"Sub-Optimal",104.999999998472,"2024-01-19 07:45:00","2024-01-19 09:30:00",54.08582,54.08602,7.68125
"Sub-Optimal",300.000000003104,"2024-01-19 20:00:00","2024-01-20 01:00:00",54.08721,54.08779,7.65666666666667
"Sub-Optimal",225.00000000046,"2024-01-20 21:45:00","2024-01-21 01:30:00",54.09015,54.09058,7.68
"Sub-Optimal",150.000000001552,"2024-01-21 23:45:00","2024-01-22 02:15:00",54.09312,54.09341,7.71545454545455
"Sub-Optimal",165.000000005068,"2024-01-23 00:30:00","2024-01-23 03:15:00",54.09595,54.09626,7.7025
"Sub-Optimal",224.999999996726,"2024-01-24 00:15:00","2024-01-24 04:00:00",54.09866,54.09909,7.64625
"Sub-Optimal",195.000000004632,"2024-01-25 01:15:00","2024-01-25 04:30:00",54.10151,54.10188,7.67857142857143
"Sub-Optimal",240.000000000242,"2024-01-26 01:15:00","2024-01-26 05:15:00",54.10425,54.10471,7.64058823529412
"Sub-Optimal",195.000000004632,"2024-01-27 02:15:00","2024-01-27 05:30:00",54.10711,54.10748,7.68142857142857
"Sub-Optimal",284.999999995853,"2024-01-28 01:45:00","2024-01-28 06:30:00",54.10979,54.11033,7.604
"Sub-Optimal",120.000000001988,"2024-01-28 15:30:00","2024-01-28 17:30:00",54.11136,54.11159,7.66666666666667
"Sub-Optimal",344.999999998714,"2024-01-29 01:30:00","2024-01-29 07:15:00",54.1125,54.11316,7.42
"Sub-Optimal",180.000000001115,"2024-01-29 15:15:00","2024-01-29 18:15:00",54.11407,54.11441,7.61538461538462
"Sub-Optimal",285.000000003322,"2024-01-30 02:15:00","2024-01-30 07:00:00",54.11533,54.11587,7.3895
"Sub-Optimal",150.000000001552,"2024-01-30 16:15:00","2024-01-30 18:45:00",54.11692,54.11721,7.66727272727273
"Sub-Optimal",254.999999996289,"2024-01-31 03:00:00","2024-01-31 07:15:00",54.11815,54.11864,7.53777777777778
"Sub-Optimal",210.000000000679,"2024-02-01 04:00:00","2024-02-01 07:30:00",54.121,54.1214,7.70666666666667
"Sub-Optimal",105.000000002207,"2024-02-03 20:45:00","2024-02-03 22:30:00",54.1284,54.1286,7.7575
"Sub-Optimal",225.00000000046,"2024-03-02 17:15:00","2024-03-02 21:00:00",54.20471,54.20514,7.616875
"Sub-Optimal",330.000000002667,"2024-03-03 17:00:00","2024-03-03 22:30:00",54.20742,54.20805,7.56217391304348
"Sub-Optimal",329.999999995198,"2024-03-04 17:30:00","2024-03-04 23:00:00",54.21022,54.21084,7.57173913043478
"Sub-Optimal",269.999999999806,"2024-03-05 19:45:00","2024-03-06 00:15:00",54.21321,54.21373,7.66263157894737
"Sub-Optimal",180.000000001115,"2024-03-06 22:15:00","2024-03-07 01:15:00",54.21624,54.21658,7.71307692307692
"Sub-Optimal",120.000000005723,"2024-03-13 02:45:00","2024-03-13 04:45:00",54.23319,54.23342,7.70333333333333
"Sub-Optimal",150.000000001552,"2024-03-13 15:30:00","2024-03-13 18:00:00",54.23465,54.23493,7.71272727272727
"Sub-Optimal",119.999999998254,"2024-03-14 16:45:00","2024-03-14 18:45:00",54.23753,54.23776,7.73222222222222
"Sub-Optimal",404.999999997841,"2024-03-16 14:45:00","2024-03-16 21:30:00",54.24278,54.24355,7.66428571428571
"Sub-Optimal",375.000000002012,"2024-03-17 16:15:00","2024-03-17 22:30:00",54.24569,54.2464,7.58961538461538
"Sub-Optimal",374.999999994543,"2024-03-18 17:30:00","2024-03-18 23:45:00",54.24857,54.24929,7.58153846153846
"Sub-Optimal",254.999999996289,"2024-03-19 20:30:00","2024-03-20 00:45:00",54.25166,54.25214,7.61777777777778
"Sub-Optimal",360.000000002231,"2024-03-20 19:15:00","2024-03-21 01:15:00",54.25425,54.25494,7.714
"Sub-Optimal",179.999999997381,"2024-04-16 12:00:00","2024-04-16 15:00:00",54.3274,54.32774,7.73769230769231
"Sub-Optimal",509.999999996313,"2024-04-17 00:15:00","2024-04-17 08:45:00",54.3288,54.32977,7.73
"Sub-Optimal",360.000000002231,"2024-04-17 11:30:00","2024-04-17 17:30:00",54.33008,54.33076,7.7168
"Sub-Optimal",1124.99999999857,"2024-04-18 00:30:00","2024-04-18 19:15:00",54.33156,54.3337,7.66921052631579
"Sub-Optimal",1155.0000000056,"2024-04-19 00:30:00","2024-04-19 19:45:00",54.3343,54.3365,7.65089743589744
"Sub-Optimal",1169.99999999791,"2024-04-20 01:00:00","2024-04-20 20:30:00",54.3371,54.33933,7.66962025316456
"Sub-Optimal",135.00000000177,"2024-04-21 10:30:00","2024-04-21 12:45:00",54.34092,54.34118,7.735
"Sub-Optimal",209.999999996944,"2024-04-22 15:45:00","2024-04-22 19:15:00",54.34426,54.34466,7.72066666666667
"Sub-Optimal",495.000000000266,"2024-04-23 03:30:00","2024-04-23 11:45:00",54.34561,54.34655,7.68617647058824
"Sub-Optimal",330.000000002667,"2024-04-23 16:15:00","2024-04-23 21:45:00",54.34706,54.34769,7.66782608695652
"Sub-Optimal",569.999999999175,"2024-04-24 03:15:00","2024-04-24 12:45:00",54.34832,54.3494,7.67717948717949
"Sub-Optimal",254.999999996289,"2024-04-24 16:00:00","2024-04-24 20:15:00",54.34977,54.35026,7.71611111111111
"Sub-Optimal",119.999999998254,"2024-05-07 13:00:00","2024-05-07 15:00:00",54.38505,54.38527,7.71444444444444
"Sub-Optimal",119.999999998254,"2024-05-08 13:45:00","2024-05-08 15:45:00",54.38787,54.3881,7.70555555555556
"Sub-Optimal",105.000000002207,"2024-05-09 14:45:00","2024-05-09 16:30:00",54.39072,54.39092,7.73375
"Sub-Optimal",284.999999995853,"2024-05-10 18:15:00","2024-05-10 23:00:00",54.39386,54.39441,7.7055
